360;20436120;Rettungsinsel Sea World L 4Pers Tasche;STK;947
382;27106350;Langwimpel Niederlande 350cm;STK;32,83
382;27108180;Langwimpel Oranje 180cm;STK;16,11
382;27108275;Langwimpel Oranje 275cm;STK;15,7
382;27108400;Langwimpel Oranje 400cm;STK;22,55
382;27201020;Flagge SB Friesland 20x30cm;STK;9,26
382;27201030;Flagge SB Friesland 30x45cm;STK;10,91
382;27201040;Flagge SB Friesland 40x60cm;STK;16,11
382;27201050;Flagge SB Friesland 50x75cm;STK;23,65
382;27201070;Flagge SB Friesland 70x100cm;STK;30,77
382;27201100;Flagge SB Friesland 1x1,5m;STK;38,31
382;27201120;Flagge SB Friesland 1,2x1,8m;STK;63,92
382;27201150;Flagge SB Friesland 1,5x2,25m;STK;72,56
382;27201200;Flagge SB Friesland 2x3m;STK;137
382;27518001;Holz für Flögel;STK;18,99
382;27518100;Flögel blau 100cm;STK;14,19
382;27518150;Flögel blau 150cm;STK;17,76
382;27518200;Flögel blau 200cm;STK;20,22
382;27518300;Flögel blau 300cm;STK;29,54
382;27520100;Flögel rot 100cm;STK;14,19
382;27520150;Flögel rot 150cm;STK;17,76
382;27520200;Flögel rot 200cm;STK;20,22
382;27520300;Flögel rot 300cm;STK;29,54
383;27202350;Langwimpel Friesland 300cm;STK;44,47
383;27202450;Langwimpel Friesland 400cm;STK;60,36
383;27203020;Wimpel Friesland SB 20x30cm;STK;8,85
383;27203030;Wimpel Friesland SB 30x45cm;STK;10,08
383;27204020;Flagge SB Groningen 20x30cm;STK;9,81
383;27204030;Flagge SB Groningen 30x45cm;STK;12,55
383N;27304020;Flagge SB Flandern 20x30cm;STK;10,91
383N;27304030;Flagge SB Flandern 30x45cm;STK;16,93
383N;27304040;Flagge SB Flandern 40x60cm;STK;22,41
383;27205020;Flagge SB Drente 20x30cm;STK;9,81
383;27205030;Flagge SB Drente 30x45cm;STK;12,55
383;27206020;Flagge SB Overijssel 20x30cm;STK;9,81
383;27206030;Flagge SB Overijssel 30x45cm;STK;12,55
383;27207020;Flagge SB Gelderland 20x30cm;STK;9,81
383;27207030;Flagge SB Gelderland 30x45cm;STK;12,55
383;27208020;Flagge SB Utrecht 20x30cm;STK;9,81
383;27208030;Flagge SB Utrecht 30x45cm;STK;12,55
383;27209020;Flagge SB Nord-Holland 20x30cm;STK;9,81
383;27209030;Flagge SB Nord-Holland 30x45cm;STK;12,55
384;27210020;Flagge SB Süd-Holland 20x30cm;STK;9,81
384;27210030;Flagge SB Süd-Holland 30x45cm;STK;12,55
384;27211020;Flagge SB Nord-Braband 20x30cm;STK;9,81
384;27211030;Flagge SB Nord-Braband 30x45cm;STK;12,55
384;27212020;Flagge SB Zeeland 20x30cm;STK;9,81
384;27212030;Flagge SB Zeeland 30x45cm;STK;12,55
384;27212040;Flagge SB Zeeland 40x60cm;STK;18,03
384;27212050;Flagge SB Zeeland 50x75cm;STK;26,11
384;27212070;Flagge SB Zeeland 70x100cm;STK;30,77
384;27212100;Flagge SB Zeeland 1x1,5m;STK;38,31
384;27212120;Flagge SB Zeeland 1,2x1,8m;STK;85,16
384;27212150;Flagge SB Zeeland 1,5x2,25m;STK;143
384;27212200;Flagge SB Zeeland 2x3m;STK;203
384;27213020;Flagge SB Limburg 20x30cm;STK;9,81
384;27213030;Flagge SB Limburg 30x45cm;STK;12,55
384;27301020;Flagge SB Flevoland 20x30cm;STK;9,81
384;27301030;Flagge SB Flevoland 30x45cm;STK;12,55
384;27307020;Flagge SB BRD 20x30cm;STK;5,6
384;27307030;Flagge SB BRD 30x45cm;STK;6,8
384;27307040;Flagge SB BRD 40x60cm;STK;8,03
384;27307050;Flagge SB BRD 50x75cm;STK;9,95
384;27307060;Flagge SB BRD 60x90cm;STK;14,06
384;27307070;Flagge SB BRD 70x100cm;STK;14,19
384;27307100;Flagge SB BRD 1x1,5m;STK;20,91
385;27370020;Flagge SB Berlin 20x30cm;STK;6,8
385;27370030;Flagge SB Berlin 30x45cm;STK;9,81
385;27370040;Flagge SB Berlin 40x60cm;STK;12
385;27374020;Flagge SB Hamburg 20x30cm;STK;6,93
385;27374030;Flagge SB Hamburg 30x45cm;STK;9,81
385;27374040;Flagge SB Hamburg 40x60cm;STK;15,84
385;27374050;Flagge SB Hamburg 50x75cm;STK;16,93
385;27390020;Flagge SB Bremen 20x30cm;STK;8,17
385;27390030;Flagge SB Bremen 30x45cm;STK;9,81
385;27378020;Flagge SB Niedersachsen 20x30cm;STK;8,85
385;27378030;Flagge SB Niedersachsen 30x45cm;STK;13,37
385;27378040;Flagge SB Niedersachsen 40x60cm;STK;17,76
385;27378050;Flagge SB Niedersachsen 50x75cm;STK;22,55
385;27378060;Flagge SB Niedersachsen 60x90cm;STK;28,58
385;27378070;Flagge SB Niedersachsen 70x100cm;STK;32,14
385;27389020;Flagge SB Brandenburg 20x30cm;STK;8,85
385;27389030;Flagge SB Brandenburg 30x45cm;STK;13,37
385;27389040;Flagge SB Brandenburg 40x60cm;STK;22,96
385;27389050;Flagge SB Brandenburg 50x75cm;STK;29,95
385;27389060;Flagge SB Brandenburg 60x90cm;STK;40,91
385;27393020;Flagge SB Mecklenburg-Vorp, 20x30cm;STK;8,85
385;27393030;Flagge SB Mecklenburg-Vorp, 30x45cm;STK;13,37
385;27393040;Flagge SB Mecklenburg-Vorp, 40x60cm;STK;17,76
385;27393050;Flagge SB Mecklenburg-Vorp, 50x75cm;STK;28,58
385;27393060;Flagge SB Mecklenburg-Vorp, 60x90cm;STK;40,91
386;27391020;Flagge SB Hessen 20x30cm;STK;8,17
386;27391030;Flagge SB Hessen 30x45cm;STK;9,81
386;27392020;Flagge SB Rheinland-Pfalz 20x30cm;STK;8,85
386;27392030;Flagge SB Rheinland-Pfalz 30x45cm;STK;13,37
386;27395020;Flagge SB Bayern 20x30cm;STK;8,17
386;27395030;Flagge SB Bayern 30x45cm;STK;9,81
386;27396020;Flagge SB Baden-Württemberg 20x30cm;STK;8,03
386;27396030;Flagge SB Baden-Württemberg 30x45cm;STK;9,81
386;27397020;Flagge SB Nordrhein Westfal 20x30cm;STK;8,03
386;27397030;Flagge SB Nordrhein Westfal 30x45cm;STK;9,81
386;27398020;Flagge SB Saarland 20x30cm;STK;8,85
386;27398030;Flagge SB Saarland 30x45cm;STK;13,37
386;27399020;Flagge SB Sachsen 20x30cm;STK;8,03
386;27399030;Flagge SB Sachsen 30x45cm;STK;9,81
386;27400020;Flagge SB Sachsen-Anhalt 20x30cm;STK;8,03
386;27400030;Flagge SB Sachsen-Anhalt 30x45cm;STK;9,81
387;27332020;Flagge SB Europarat 20x30cm;STK;8,17
387;27332030;Flagge SB Europarat 30x45cm;STK;10,91
387;27332040;Flagge SB Europarat 40x60cm;STK;14,06
387;27332050;Flagge SB Europarat 50x75cm;STK;16,39
387;27332070;Flagge SB Europarat 70x100cm;STK;28,44
387;27332120;Flagge SB Europarat/NL 20x30cm;STK;8,17
387;27332130;Flagge SB Europarat/NL 30x45cm;STK;10,91
387;27332140;Flagge SB Europarat/NL 40x60cm;STK;14,06
387;27332150;Flagge SB Europarat/NL 50x75cm;STK;16,39
387;27332170;Flagge SB Europarat/NL 70x100cm;STK;28,44
387;27332000;Flagge SB Europarat/NL 1x1,5m;STK;30,77
387;27332220;Flagge SB Europarat/B 20x30cm;STK;8,17
387;27332230;Flagge SB Europarat/B 30x45cm;STK;10,91
387;27332240;Flagge SB Europarat/B 40x60cm;STK;14,06
387;27332250;Flagge SB Europarat/B 50x75cm;STK;16,39
387;27332270;Flagge SB Europarat/B 70x100cm;STK;28,44
387;27402120;Flagge SB Thüringen 20x30cm;STK;8,17
387;27402130;Flagge SB Thüringen 30x45cm;STK;9,81
387;27401020;Flagge SB Schleswig-Holstei 20x30cm;STK;5,6
387;27401030;Flagge SB Schleswig-Holstei 30x45cm;STK;6,93
388;27303020;Flagge SB Belgien 20x30cm;STK;5,6
388;27303030;Flagge SB Belgien 30x45cm;STK;6,93
388;27303040;Flagge SB Belgien 40x60cm;STK;8,85
388;27303050;Flagge SB Belgien 50x75cm;STK;9,95
388;27303070;Flagge SB Belgien 70x100cm;STK;14,19
388;27303100;Flagge SB Belgien 1x1,5m;STK;20,91
388;27332260;Flagge SB Europarat/BRD 60x90cm;STK;23,65
388;27332300;Flagge SB Europarat/BRD 1x1,5m;STK;77,21
388;27332320;Flagge SB Europarat/BRD 20x30cm;STK;8,17
388;27332330;Flagge SB Europarat/BRD 30x45cm;STK;10,91
388;27332340;Flagge SB Europarat/BRD 40x60cm;STK;14,06
388;27332350;Flagge SB Europarat/BRD 50x75cm;STK;16,39
388;27332370;Flagge SB Europarat/BRD 70x100cm;STK;27,35
388;27306020;Flagge SB Dänemark 20x30cm;STK;5,6
388;27306030;Flagge SB Dänemark 30x45cm;STK;6,93
388;27306040;Flagge SB Dänemark 40x60cm;STK;8,85
388;27306050;Flagge SB Dänemark 50x75cm;STK;10,91
388;27306070;Flagge SB Dänemark 70x100cm;STK;16,11
388;27309020;Flagge SB Frankreich 20x30cm;STK;5,6
388;27309030;Flagge SB Frankreich 30x45cm;STK;6,93
388;27309040;Flagge SB Frankreich 40x60cm;STK;8,44
388;27309050;Flagge SB Frankreich 50x75cm;STK;9,12
388;27309070;Flagge SB Frankreich 70x100cm;STK;13,65
388;27309100;Flagge SB Frankreich 1x1,5m;STK;19,81
388;27310020;Flagge SB Griechenland 20x30cm;STK;5,7
388;27310030;Flagge SB Griechenland 30x45cm;STK;6,93
388;27311020;Flagge SB Union Jack 20x30cm;STK;5,6
388;27311030;Flagge SB Union Jack 30x45cm;STK;6,93
389;27312020;Flagge SB Red Ensign GB 20x30cm;STK;5,7
389;27312030;Flagge SB Red Ensign GB 30x45cm;STK;6,93
389;27312040;Flagge SB Red Ensign GB 40x60cm;STK;8,44
389;27312050;Flagge SB Red Ensign GB 50x75cm;STK;9,12
389;27312070;Flagge SB Red Ensign GB 70x100cm;STK;13,65
389;27312100;Flagge SB Red Ensign GB 1x1,5m;STK;19,81
389;27314020;Flagge SB Irland 20x30cm;STK;5,7
389;27314030;Flagge SB Irland 30x45cm;STK;6,93
389;27314040;Flagge SB Irland 40x60cm;STK;8,85
389;27314050;Flagge SB Irland 50x75cm;STK;10,91
389;27314070;Flagge SB Irland 70x100cm;STK;16,11
389;27317020;Flagge SB Italien 20x30cm;STK;5,6
389;27317030;Flagge SB Italien 30x45cm;STK;6,93
389;27366020;Flagge SB Schottland 20x30cm;STK;5,7
389;27366030;Flagge SB Schottland 30x45cm;STK;6,93
389;27368020;Flagge SB Zypern 20x30cm;STK;7,62
389;27368030;Flagge SB Zypern 30x45cm;STK;9,12
389;27369020;Flagge SB Korsika 20x30cm;STK;7,75
389;27369030;Flagge SB Korsika 30x45cm;STK;9,12
390;27322020;Flagge SB Norwegen 20x30cm;STK;5,6
390;27322030;Flagge SB Norwegen 30x45cm;STK;6,93
390;27327020;Flagge SB Spanien 20x30cm;STK;5,7
390;27327030;Flagge SB Spanien 30x45cm;STK;6,93
390;27365020;Flagge SB Portugal 20x30cm;STK;5,7
390;27365030;Flagge SB Portugal 30x45cm;STK;6,93
390;27367020;Flagge SB Balearen 20x30cm;STK;7,75
390;27367030;Flagge SB Balearen 30x45cm;STK;9,12
390;27371020;Flagge SB Finnland 20x30cm;STK;5,6
390;27371030;Flagge SB Finnland 30x45cm;STK;6,93
390;27371040;Flagge SB Finnland 40x60cm;STK;8,85
390;27371050;Flagge SB Finnland 50x75cm;STK;10,91
390;27371070;Flagge SB Finnland 70x100cm;STK;16,11
390;27333020;Flagge SB Schweden 20x30cm;STK;5,6
390;27333030;Flagge SB Schweden 30x45cm;STK;6,93
390;27333040;Flagge SB Schweden 40x60cm;STK;8,85
390;27333050;Flagge SB Schweden 50x75cm;STK;10,91
390;27333070;Flagge SB Schweden 70x100cm;STK;16,11
391;27334020;Flagge SB Schweiz 20x30cm;STK;5,6
391;27334030;Flagge SB Schweiz 30x45cm;STK;6,93
391;27335020;Flagge SB Österreich 20x30cm;STK;5,6
391;27335030;Flagge SB Österreich 30x45cm;STK;6,93
391;27335040;Flagge SB Österreich 40x60cm;STK;8,85
391;27335050;Flagge SB Österreich 50x75cm;STK;10,91
391;27335070;Flagge SB Österreich 70x100cm;STK;16,11
391;27336020;Flagge SB Ungarn 20x30cm;STK;5,7
391;27336030;Flagge SB Ungarn 30x45cm;STK;6,93
391;27336040;Flagge SB Ungarn 40x60cm;STK;8,85
391;27336050;Flagge SB Ungarn 50x75cm;STK;10,91
391;27336070;Flagge SB Ungarn 70x100cm;STK;16,11
391;27337020;Flagge SB Polen 20x30cm;STK;5,6
391;27337030;Flagge SB Polen 30x45cm;STK;6,93
391;27338020;Flagge SB Slowenien 20x30cm;STK;5,7
391;27338030;Flagge SB Slowenien 30x45cm;STK;6,93
391;27339020;Flagge SB Luxemburg 20x30cm;STK;5,6
391;27339030;Flagge SB Luxemburg 30x45cm;STK;6,93
392;27329020;Flagge SB USA 20x30cm;STK;5,7
392;27329030;Flagge SB USA 30x45cm;STK;6,93
392;27329040;Flagge SB USA 40x60cm;STK;8,44
392;27329050;Flagge SB USA 50x75cm;STK;9,12
392;27329070;Flagge SB USA 70x100cm;STK;13,65
392;27329100;Flagge SB USA 1x1,5m;STK;19,81
392;27372020;Flagge SB Estland 20x30cm;STK;5,7
392;27372030;Flagge SB Estland 30x45cm;STK;6,93
392;27341020;Flagge SB Slowakei 20x30cm;STK;5,7
392;27341030;Flagge SB Slowakei 30x45cm;STK;6,93
392;27342020;Flagge SB Tschechien 20x30cm;STK;5,7
392;27342030;Flagge SB Tschechien 30x45cm;STK;6,93
392;27343020;Flagge SB Kroatien 20x30cm;STK;5,6
392;27343030;Flagge SB Kroatien 30x45cm;STK;6,93
392;27394020;Flagge SB Liechtenstein 20x30cm;STK;7,75
392;27394030;Flagge SB Liechtenstein 30x45cm;STK;9,12
393;27373020;Flagge SB Russland 20x30cm;STK;5,7
393;27373030;Flagge SB Russland 30x45cm;STK;6,93
393;27340020;Flagge SB Türkei 20x30cm;STK;5,7
393;27340030;Flagge SB Türkei 30x45cm;STK;6,93
393;27502000;Signalflaggensatz mit Tasche;STK;104
393;27503301;Flagge SB Signal A 30x36cm;STK;8,44
393;27503302;Flagge SB Signal B 30x36cm;STK;8,44
393;27503303;Flagge SB Signal C 30x36cm;STK;8,44
393;27503304;Flagge SB Signal D 30x36cm;STK;8,44
394;27503305;Flagge SB Signal E 30x36cm;STK;8,44
394;27503306;Flagge SB Signal F 30x36cm;STK;8,44
394;27503307;Flagge SB Signal G 30x36cm;STK;8,44
394;27503308;Flagge SB Signal H 30x36cm;STK;8,44
394;27503309;Flagge SB Signal I 30x36cm;STK;8,44
394;27503310;Flagge SB Signal J 30x36cm;STK;8,44
394;27503311;Flagge SB Signal K 30x36cm;STK;8,44
394;27503312;Flagge SB Signal L 30x36cm;STK;8,44
395;27503313;Flagge SB Signal M 30x36cm;STK;8,44
395;27503314;Flagge SB Signal N 30x36cm;STK;8,44
395;27503315;Flagge SB Signal O 30x36cm;STK;8,44
395;27503316;Flagge SB Signal P 30x36cm;STK;8,44
395;27503317;Flagge SB Signal Q 30x36cm;STK;8,44
395;27503318;Flagge SB Signal R 30x36cm;STK;8,44
395;27503319;Flagge SB Signal S 30x36cm;STK;8,44
395;27503320;Flagge SB Signal T 30x36cm;STK;8,44
396;27503321;Flagge SB Signal U 30x36cm;STK;8,44
396;27503322;Flagge SB Signal V 30x36cm;STK;8,44
396;27503323;Flagge SB Signal W 30x36cm;STK;8,44
396;27503324;Flagge SB Signal X 30x36cm;STK;8,44
396;27503325;Flagge SB Signal Y 30x36cm;STK;8,44
396;27503326;Flagge SB Signal Z 30x36cm;STK;8,44
396;27503603;Hilfsstander III SB 30x36cm;STK;8,44
397;27503400;Flagge SB Signal 0 30x36cm;STK;8,44
397;27503401;Flagge SB Signal 1 30x36cm;STK;8,44
397;27503402;Flagge SB Signal 2 30x36cm;STK;8,44
397;27503403;Flagge SB Signal 3 30x36cm;STK;8,44
397;27503404;Flagge SB Signal 4 30x36cm;STK;8,44
397;27503405;Flagge SB Signal 5 30x36cm;STK;8,44
397;27503406;Flagge SB Signal 6 30x36cm;STK;8,44
397;27503407;Flagge SB Signal 7 30x36cm;STK;8,44
397;27503408;Flagge SB Signal 8 30x36cm;STK;8,44
397;27503409;Flagge SB Signal 9 30x36cm;STK;8,44
398;27402020;Schleppflagge SB 20x30cm;STK;9,81
398;27402030;Schleppflagge SB 30x45cm;STK;10,08
398;27402040;Schleppflagge SB 40x60cm;STK;11,04
398;27404060;Bodensee Notflagge SB 60x60cm;STK;12,28
398;27410070;Flagge SB rot 70x100cm;STK;15,56
398;27411070;Flagge SB weiß 70x100cm;STK;15,56
398;27413070;Flagge SB gelb 70x100cm;STK;15,56
398;27421070;Flagge SB rot/weiß 70x100cm;STK;15,56
398;27429000;Zollflagge SB 75x150x20cm;STK;16,66
398;27505000;Flagge SB Protest 20x30cm;STK;5,6
398;27601000;Flaggenleine/farbige Wimpel 12m;STK;24,06
398;27601001;Flaggenleine/Internationale Wimpel 10m;STK;73,65
399;27500901;Wurf-Flaggengewicht 90mm weiß;STK;13,23
399;27500902;Wurf-Flaggengewicht 90mm blau;STK;13,23
399;27500903;Wurf-Flaggengewicht 90mm schwarz;STK;13,23
399;27500904;Wurf-Flaggengewicht 90mm silber;STK;13,23
399;27500905;Wurf-Flaggengewicht 90mm orange;STK;13,23
399;27500906;Wurf-Flaggengewicht 90mm gelb;STK;13,23
399;27605001;Flagge SB Glas 30x45cm;STK;11,32
399;27605002;Flagge SB Kaffee 30x45cm;STK;11,32
399;27605006;Flagge SB Cocktail 30x45cm;STK;11,32
399;27605008;Flagge SB Pirat 30x45cm;STK;11,32
399;27605010;Flagge SB Hexe 30x45cm;STK;11,32
399;28114060;Flaggenstock Holz 60cm;STK;33,65
399;28114075;Flaggenstock Holz 75cm;STK;36,25
399;28114100;Flaggenstock Holz 100cm;STK;38,03
399;28114125;Flaggenstock Holz 125cm;STK;42,55
399;28114150;Flaggenstock Holz 150cm;STK;46,11
399;28115050;Flaggenstock gerade 50cm;PCK5;12,41
399;28115065;Flaggenstock gerade 60cm;PCK5;13,81
399;28115080;Flaggenstock gerade 80cm;PCK5;15,86
399;28115100;Flaggenstock gerade 100cm;PCK5;18,6
399;28115125;Flaggenstock gerade 125cm;PCK5;21,56
399;28115150;Flaggenstock gerade 150cm;PCK5;24,44
400;28116065;Flaggenstock gebogen 60cm;STK;22,28
400;28116080;Flaggenstock gebogen 80cm;STK;23,92
400;28116100;Flaggenstock gebogen 100cm;STK;27,35
400;28116125;Flaggenstock gebogen 125cm;STK;30,22
400;28116150;Flaggenstock gebogen 150cm;STK;34,06
400;28118100;Flaggenstock gebogen 100cm;STK;35,02
400;28118125;Flaggenstock gebogen 125cm;STK;36,52
400;28118150;Flaggenstock gebogen 150cm;STK;41,18
400;28117060;Teak Flaggenstock 60cm;STK;19,13
400;28117075;Teak Flaggenstock 75cm;STK;21,32
400;28117090;Teak Flaggenstock 90cm;STK;25,56
400;28117120;Teak Flaggenstock 125cm;STK;34,06
400;28119062;Flaggenstock Edelstahl 25x620mm;STK;27,21
400;28119075;Flaggenstock Edelstahl 25x750mm;STK;29,95
400;28119090;Flaggenstock Edelstahl 25x900mm;STK;34,47
400;28119120;Flaggenstock Edelstahl 25x1200mm;STK;43,51
400;28120035;Flaggenstock mit Fuß 35cm;STK;21,04
400;28120050;Flaggenstock mit Fuß 50cm;STK;22,69
400;28120130;Flaggenstockhalter (20mm) für Reling 20-25mm;STK;16,11
400;28120131;Flaggenstockhalter (14mm) für Reling 20-25mm;STK;12,69
400;28120135;Flaggenstock mit Relinghalter 35cm;STK;22,82
400;28120150;Flaggenstock mit Relinghalter 50cm;STK;25,15
401;28305119;Flaggenstockhalter 19mm m Fest,;STK;18,58
401;28305125;Flaggenstockhalter 25mm m Fest,;STK;20,22
401;28305132;Flaggenstockhalter 32mm m Fest,;STK;22,69
401;28307019;Flaggenstockhalter 19mm o, Fest,;STK;18,03
401;28307025;Flaggenstockhalter 25mm o, Fest,;STK;19,95
401;28307032;Flaggenstockhalter 32mm o, Fest,;STK;22,14
401;28307125;Flaggenstockhalter 25mm;STK;22,14
401;28307525;Flaggenstockhalter für Reling 25mm;STK;30,91
401;28307530;Flaggenstockhalter für Reling 30mm;STK;36,11
401;28307616;Flaggenstockhalter Mess/verchr, 16mm;STK;9,7
401;28307620;Flaggenstockhalter Mess/verchr, 20mm;STK;10,63
401;28307625;Flaggenstockhalter Mess/verchr, 25mm;STK;11,32
401;28307720;Flaggenstockhalter Mess, 20mm;STK;10,63
401;28307725;Flaggenstockhalter Mess, 25mm;STK;11,32
401;28307716;Flaggenstockhalter Mess, 16mm;STK;8,5
401;28310016;Flaggenstockhalter Alu 16mm;PCK2;14,59
401;28310020;Flaggenstockhalter Alu 20mm;PCK2;16,85
401;28310025;Flaggenstockhalter Alu 25mm;PCK2;18,29
401;28311016;Flaggenstockhalter Alu 16mm;PCK2;14,59
401;28311020;Flaggenstockhalter Alu 20mm;PCK2;16,85
401;28311025;Flaggenstockhalter Alu 25mm;PCK2;18,29
401;28311030;Flaggenstockhalter Alu 30mm;PCK2;22,13
401;28312000;Flaggenstockhalter 22mm;STK;16,39
402;28313000;Flaggenstockhalter 25mm;STK;33,65
